Zairyo_Kosei_ID,Shiyo_ID,Sort_No,Zairyo_ID,Zairyo_Keisu,Teisyaku,Tani_ID,Konpo_Calc_Flg,Setsumei,Zairyo_Keisu_Default,Teisyaku_Default,Tani_ID_Default,Konpo_Calc_Flg_Default,Setsumei_Default,Zairyo_Tanka_Ref_Col1,Zairyo_Tanka_Ref_Col2,Zairyo_Tanka_Ref_Col3,Zairyo_Tanka_Ref_Col4,Sort_No_Default,Default_Flg,Disable_Flg,Delete_Flg,UPDATE_DATE,UPDATE_STAFF
2278,1141215,1,1080007,3.992,,,,,3.992,,,,,,,,,1,1,0,0,,
2279,1141215,2,1100007,11.976,,,,,11.976,,,,,,,,,2,1,0,0,,
2280,1141215,3,1079009,2.444,4000,,,,2.444,4000,,,,,,,,3,1,0,0,,
2281,1141216,1,1080007,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
2282,1141216,2,1100007,8.982,,,,,8.982,,,,,,,,,2,1,0,0,,
2283,1141216,3,1079009,1.833,4000,,,,1.833,4000,,,,,,,,3,1,0,0,,
2284,1142201,1,1099002,0.898,,,,,0.898,,,,,,,,,1,1,0,0,,
2285,1142201,2,1079002,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2286,1142202,1,1099002,1.437,,,,,1.437,,,,,,,,,1,1,0,0,,
2287,1142202,2,1079002,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2288,1142203,1,1099002,1.976,,,,,1.976,,,,,,,,,1,1,0,0,,
2289,1142203,2,1079002,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2290,1142204,1,1099002,2.515,,,,,2.515,,,,,,,,,1,1,0,0,,
2291,1142204,2,1079002,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2292,1142205,1,1099002,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
2293,1142205,2,1079002,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2294,1142206,1,1099002,4.671,,,,,4.671,,,,,,,,,1,1,0,0,,
2295,1142206,2,1079002,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2296,1142211,1,1099002,5.986,,,,,5.986,,,,,,,,,1,1,0,0,,
2297,1142211,2,1079002,14.666,4000,,,,14.666,4000,,,,,,,,2,1,0,0,,
2298,1142212,1,1099002,4.79,,,,,4.79,,,,,,,,,1,1,0,0,,
2299,1142212,2,1079002,7.333,4000,,,,7.333,4000,,,,,,,,2,1,0,0,,
2300,1142213,1,1099002,4.391,,,,,4.391,,,,,,,,,1,1,0,0,,
2301,1142213,2,1079002,4.888,4000,,,,4.888,4000,,,,,,,,2,1,0,0,,
2302,1142214,1,1099002,4.191,,,,,4.191,,,,,,,,,1,1,0,0,,
2303,1142214,2,1079002,3.666,4000,,,,3.666,4000,,,,,,,,2,1,0,0,,
2304,1142215,1,1099002,3.992,,,,,3.992,,,,,,,,,1,1,0,0,,
2305,1142215,2,1079002,2.444,4000,,,,2.444,4000,,,,,,,,2,1,0,0,,
2306,1142216,1,1099002,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
2307,1142216,2,1079002,1.833,4000,,,,1.833,4000,,,,,,,,2,1,0,0,,
2308,1142301,1,1099003,0.898,,,,,0.898,,,,,,,,,1,1,0,0,,
2309,1142301,2,1079003,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2310,1142302,1,1099003,1.437,,,,,1.437,,,,,,,,,1,1,0,0,,
2311,1142302,2,1079003,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2312,1142303,1,1099003,1.976,,,,,1.976,,,,,,,,,1,1,0,0,,
2313,1142303,2,1079003,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2314,1142304,1,1099003,2.515,,,,,2.515,,,,,,,,,1,1,0,0,,
2315,1142304,2,1079003,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2316,1142305,1,1099003,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
2317,1142305,2,1079003,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2318,1142306,1,1099003,4.671,,,,,4.671,,,,,,,,,1,1,0,0,,
2319,1142306,2,1079003,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2320,1142311,1,1099003,5.986,,,,,5.986,,,,,,,,,1,1,0,0,,
2321,1142311,2,1079003,14.666,4000,,,,14.666,4000,,,,,,,,2,1,0,0,,
2322,1142312,1,1099003,4.79,,,,,4.79,,,,,,,,,1,1,0,0,,
2323,1142312,2,1079003,7.333,4000,,,,7.333,4000,,,,,,,,2,1,0,0,,
2324,1142313,1,1099003,4.391,,,,,4.391,,,,,,,,,1,1,0,0,,
2325,1142313,2,1079003,4.888,4000,,,,4.888,4000,,,,,,,,2,1,0,0,,
2326,1142314,1,1099003,4.191,,,,,4.191,,,,,,,,,1,1,0,0,,
2327,1142314,2,1079003,3.666,4000,,,,3.666,4000,,,,,,,,2,1,0,0,,
2328,1142315,1,1099003,3.992,,,,,3.992,,,,,,,,,1,1,0,0,,
2329,1142315,2,1079003,2.444,4000,,,,2.444,4000,,,,,,,,2,1,0,0,,
2330,1142316,1,1099003,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
2331,1142316,2,1079003,1.833,4000,,,,1.833,4000,,,,,,,,2,1,0,0,,
2332,1142401,1,1099004,0.898,,,,,0.898,,,,,,,,,1,1,0,0,,
2333,1142401,2,1079004,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2334,1142402,1,1099004,1.437,,,,,1.437,,,,,,,,,1,1,0,0,,
2335,1142402,2,1079004,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2336,1142403,1,1099004,1.976,,,,,1.976,,,,,,,,,1,1,0,0,,
2337,1142403,2,1079004,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2338,1142404,1,1099004,2.515,,,,,2.515,,,,,,,,,1,1,0,0,,
2339,1142404,2,1079004,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2340,1142405,1,1099004,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
2341,1142405,2,1079004,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2342,1142406,1,1099004,4.671,,,,,4.671,,,,,,,,,1,1,0,0,,
2343,1142406,2,1079004,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2344,1142411,1,1099004,5.986,,,,,5.986,,,,,,,,,1,1,0,0,,
2345,1142411,2,1079004,14.666,4000,,,,14.666,4000,,,,,,,,2,1,0,0,,
2346,1142412,1,1099004,4.79,,,,,4.79,,,,,,,,,1,1,0,0,,
2347,1142412,2,1079004,7.333,4000,,,,7.333,4000,,,,,,,,2,1,0,0,,
2348,1142413,1,1099004,4.391,,,,,4.391,,,,,,,,,1,1,0,0,,
2349,1142413,2,1079004,4.888,4000,,,,4.888,4000,,,,,,,,2,1,0,0,,
2350,1142414,1,1099004,4.191,,,,,4.191,,,,,,,,,1,1,0,0,,
2351,1142414,2,1079004,3.666,4000,,,,3.666,4000,,,,,,,,2,1,0,0,,
2352,1142415,1,1099004,3.992,,,,,3.992,,,,,,,,,1,1,0,0,,
2353,1142415,2,1079004,2.444,4000,,,,2.444,4000,,,,,,,,2,1,0,0,,
2354,1142416,1,1099004,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
2355,1142416,2,1079004,1.833,4000,,,,1.833,4000,,,,,,,,2,1,0,0,,
2356,1142501,1,1099005,0.898,,,,,0.898,,,,,,,,,1,1,0,0,,
2357,1142501,2,1079005,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2358,1142502,1,1099005,1.437,,,,,1.437,,,,,,,,,1,1,0,0,,
2359,1142502,2,1079005,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2360,1142503,1,1099005,1.976,,,,,1.976,,,,,,,,,1,1,0,0,,
2361,1142503,2,1079005,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2362,1142504,1,1099005,2.515,,,,,2.515,,,,,,,,,1,1,0,0,,
2363,1142504,2,1079005,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2364,1142505,1,1099005,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
2365,1142505,2,1079005,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2366,1142506,1,1099005,4.671,,,,,4.671,,,,,,,,,1,1,0,0,,
2367,1142506,2,1079005,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2368,1142511,1,1099005,5.986,,,,,5.986,,,,,,,,,1,1,0,0,,
2369,1142511,2,1079005,14.666,4000,,,,14.666,4000,,,,,,,,2,1,0,0,,
2370,1142512,1,1099005,4.79,,,,,4.79,,,,,,,,,1,1,0,0,,
2371,1142512,2,1079005,7.333,4000,,,,7.333,4000,,,,,,,,2,1,0,0,,
2372,1142513,1,1099005,4.391,,,,,4.391,,,,,,,,,1,1,0,0,,
2373,1142513,2,1079005,4.888,4000,,,,4.888,4000,,,,,,,,2,1,0,0,,
2374,1142514,1,1099005,4.191,,,,,4.191,,,,,,,,,1,1,0,0,,
2375,1142514,2,1079005,3.666,4000,,,,3.666,4000,,,,,,,,2,1,0,0,,
2376,1142515,1,1099005,3.992,,,,,3.992,,,,,,,,,1,1,0,0,,
2377,1142515,2,1079005,2.444,4000,,,,2.444,4000,,,,,,,,2,1,0,0,,
2378,1142516,1,1099005,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
2379,1142516,2,1079005,1.833,4000,,,,1.833,4000,,,,,,,,2,1,0,0,,
2380,1142601,1,1099006,0.898,,,,,0.898,,,,,,,,,1,1,0,0,,
2381,1142601,2,1079006,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2382,1142602,1,1099006,1.437,,,,,1.437,,,,,,,,,1,1,0,0,,
2383,1142602,2,1079006,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2384,1142603,1,1099006,1.976,,,,,1.976,,,,,,,,,1,1,0,0,,
2385,1142603,2,1079006,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2386,1142604,1,1099006,2.515,,,,,2.515,,,,,,,,,1,1,0,0,,
2387,1142604,2,1079006,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2388,1142605,1,1099006,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
2389,1142605,2,1079006,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2390,1142606,1,1099006,4.671,,,,,4.671,,,,,,,,,1,1,0,0,,
2391,1142606,2,1079006,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2392,1142611,1,1099006,5.986,,,,,5.986,,,,,,,,,1,1,0,0,,
2393,1142611,2,1079006,14.666,4000,,,,14.666,4000,,,,,,,,2,1,0,0,,
2394,1142612,1,1099006,4.79,,,,,4.79,,,,,,,,,1,1,0,0,,
2395,1142612,2,1079006,7.333,4000,,,,7.333,4000,,,,,,,,2,1,0,0,,
2396,1142613,1,1099006,4.391,,,,,4.391,,,,,,,,,1,1,0,0,,
2397,1142613,2,1079006,4.888,4000,,,,4.888,4000,,,,,,,,2,1,0,0,,
2398,1142614,1,1099006,4.191,,,,,4.191,,,,,,,,,1,1,0,0,,
2399,1142614,2,1079006,3.666,4000,,,,3.666,4000,,,,,,,,2,1,0,0,,
2400,1142615,1,1099006,3.992,,,,,3.992,,,,,,,,,1,1,0,0,,
2401,1142615,2,1079006,2.444,4000,,,,2.444,4000,,,,,,,,2,1,0,0,,
2402,1142616,1,1099006,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
2403,1142616,2,1079006,1.833,4000,,,,1.833,4000,,,,,,,,2,1,0,0,,
2404,1142901,1,1099009,0.898,,,,,0.898,,,,,,,,,1,1,0,0,,
2405,1142901,2,1079009,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2406,1142902,1,1099009,1.437,,,,,1.437,,,,,,,,,1,1,0,0,,
2407,1142902,2,1079009,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2408,1142903,1,1099009,1.976,,,,,1.976,,,,,,,,,1,1,0,0,,
2409,1142903,2,1079009,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2410,1142904,1,1099009,2.515,,,,,2.515,,,,,,,,,1,1,0,0,,
2411,1142904,2,1079009,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2412,1142905,1,1099009,3.593,,,,,3.593,,,,,,,,,1,1,0,0,,
2413,1142905,2,1079009,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2414,1142906,1,1099009,4.671,,,,,4.671,,,,,,,,,1,1,0,0,,
2415,1142906,2,1079009,2.2,4000,,,,2.2,4000,,,,,,,,2,1,0,0,,
2416,1142911,1,1099009,5.986,,,,,5.986,,,,,,,,,1,1,0,0,,
2417,1142911,2,1079009,14.666,4000,,,,14.666,4000,,,,,,,,2,1,0,0,,
2418,1142912,1,1099009,4.79,,,,,4.79,,,,,,,,,1,1,0,0,,
2419,1142912,2,1079009,7.333,4000,,,,7.333,4000,,,,,,,,2,1,0,0,,
2420,1142913,1,1099009,4.391,,,,,4.391,,,,,,,,,1,1,0,0,,
2421,1142913,2,1079009,4.888,4000,,,,4.888,4000,,,,,,,,2,1,0,0,,
2422,1142914,1,1099009,4.191,,,,,4.191,,,,,,,,,1,1,0,0,,
2423,1142914,2,1079009,3.666,4000,,,,3.666,4000,,,,,,,,2,1,0,0,,
2424,1142915,1,1099009,3.992,,,,,3.992,,,,,,,,,1,1,0,0,,
2425,1142915,2,1079009,2.444,4000,,,,2.444,4000,,,,,,,,2,1,0,0,,
2426,1142916,1,1099009,3.892,,,,,3.892,,,,,,,,,1,1,0,0,,
2427,1142916,2,1079009,1.833,4000,,,,1.833,4000,,,,,,,,2,1,0,0,,
2428,1146001,1,1129001,1,5500,,,,1,5500,,,,,,,,1,1,0,0,,
2429,1146002,1,1129002,1,5500,,,,1,5500,,,,,,,,1,1,0,0,,
2430,1150001,1,1010003,0.541,5000,,,,0.541,5000,,,,,,,,1,1,0,0,,
2431,1150001,2,1010301,2.18,5000,,,,2.18,5000,,,,,,,,2,1,0,0,,
2432,1150001,3,1020001,0.4909,5000,,,,0.4909,5000,,,,,,,,3,1,0,0,,
2433,1150001,4,1020002,0.1636,5000,,,,0.1636,5000,,,,,,,,4,1,0,0,,
2434,1150001,5,1030003,5.4545,,,,,5.4545,,,,,,,,,5,1,0,0,,
2435,1150001,6,1031003,1.8182,,,,,1.8182,,,,,,,,,6,1,0,0,,
2436,1150002,1,1010003,0.8275,5000,,,,0.8275,5000,,,,,,,,1,1,0,0,,
2437,1150002,2,1010301,2.18,5000,,,,2.18,5000,,,,,,,,2,1,0,0,,
2438,1150002,3,1020001,0.9818,5000,,,,0.9818,5000,,,,,,,,3,1,0,0,,
2439,1150002,4,1020002,0.3273,5000,,,,0.3273,5000,,,,,,,,4,1,0,0,,
2440,1150002,5,1030003,5.4545,,,,,5.4545,,,,,,,,,5,1,0,0,,
2441,1150002,6,1031003,1.8182,,,,,1.8182,,,,,,,,,6,1,0,0,,
2442,1150003,1,1010003,1.1139,5000,,,,1.1139,5000,,,,,,,,1,1,0,0,,
2443,1150003,2,1010301,2.18,5000,,,,2.18,5000,,,,,,,,2,1,0,0,,
2444,1150003,3,1020001,1.4727,5000,,,,1.4727,5000,,,,,,,,3,1,0,0,,
2445,1150003,4,1020002,0.4909,5000,,,,0.4909,5000,,,,,,,,4,1,0,0,,
2446,1150003,5,1030003,5.4545,,,,,5.4545,,,,,,,,,5,1,0,0,,
2447,1150003,6,1031003,1.8182,,,,,1.8182,,,,,,,,,6,1,0,0,,
2448,1150004,1,1010003,1.4003,5000,,,,1.4003,5000,,,,,,,,1,1,0,0,,
2449,1150004,2,1010301,2.18,5000,,,,2.18,5000,,,,,,,,2,1,0,0,,
2450,1150004,3,1020001,1.9636,5000,,,,1.9636,5000,,,,,,,,3,1,0,0,,
2451,1150004,4,1020002,0.6545,5000,,,,0.6545,5000,,,,,,,,4,1,0,0,,
2452,1150004,5,1030003,5.4545,,,,,5.4545,,,,,,,,,5,1,0,0,,
2453,1150004,6,1031003,1.8182,,,,,1.8182,,,,,,,,,6,1,0,0,,
2454,1150005,1,1010003,1.9732,5000,,,,1.9732,5000,,,,,,,,1,1,0,0,,
2455,1150005,2,1010301,2.18,5000,,,,2.18,5000,,,,,,,,2,1,0,0,,
2456,1150005,3,1020001,2.9455,5000,,,,2.9455,5000,,,,,,,,3,1,0,0,,
2457,1150005,4,1020002,0.9818,5000,,,,0.9818,5000,,,,,,,,4,1,0,0,,
2458,1150005,5,1030003,5.4545,,,,,5.4545,,,,,,,,,5,1,0,0,,
2459,1150005,6,1031003,1.8182,,,,,1.8182,,,,,,,,,6,1,0,0,,
2460,1150006,1,1010003,2.546,5000,,,,2.546,5000,,,,,,,,1,1,0,0,,
2461,1150006,2,1010301,3.27,5000,,,,3.27,5000,,,,,,,,2,1,0,0,,
2462,1150006,3,1020001,3.9273,5000,,,,3.9273,5000,,,,,,,,3,1,0,0,,
2463,1150006,4,1020002,1.3091,5000,,,,1.3091,5000,,,,,,,,4,1,0,0,,
2464,1150006,5,1030003,8.1818,,,,,8.1818,,,,,,,,,5,1,0,0,,
2465,1150006,6,1031003,2.7273,,,,,2.7273,,,,,,,,,6,1,0,0,,
2466,1150012,1,1010003,2.7583,5000,,,,2.7583,5000,,,,,,,,1,1,0,0,,
2467,1150012,2,1010301,7.2667,5000,,,,7.2667,5000,,,,,,,,2,1,0,0,,
2468,1150012,3,1020001,3.2727,5000,,,,3.2727,5000,,,,,,,,3,1,0,0,,
2469,1150012,4,1020002,1.091,5000,,,,1.091,5000,,,,,,,,4,1,0,0,,
2470,1150012,5,1030003,18.1817,,,,,18.1817,,,,,,,,,5,1,0,0,,
2471,1150012,6,1031003,6.0607,,,,,6.0607,,,,,,,,,6,1,0,0,,
2472,1150016,1,1010003,2.1217,5000,,,,2.1217,5000,,,,,,,,1,1,0,0,,
2473,1150016,2,1010301,2.725,5000,,,,2.725,5000,,,,,,,,2,1,0,0,,
2474,1150016,3,1020001,3.2728,5000,,,,3.2728,5000,,,,,,,,3,1,0,0,,
2475,1150016,4,1020002,1.0909,5000,,,,1.0909,5000,,,,,,,,4,1,0,0,,
2476,1150016,5,1030003,6.8182,,,,,6.8182,,,,,,,,,5,1,0,0,,
2477,1150016,6,1031003,2.2728,,,,,2.2728,,,,,,,,,6,1,0,0,,
2478,1150021,1,1010003,0.541,5000,,,,0.541,5000,,,,,,,,1,1,0,0,,
2479,1150021,2,1010302,2.4,5000,,,,2.4,5000,,,,,,,,2,1,0,0,,
2480,1150021,3,1020001,0.72,5000,,,,0.72,5000,,,,,,,,3,1,0,0,,
2481,1150021,4,1020002,0.18,5000,,,,0.18,5000,,,,,,,,4,1,0,0,,
2482,1150021,5,1030003,8,,,,,8,,,,,,,,,5,1,0,0,,
2483,1150021,6,1031003,2,,,,,2,,,,,,,,,6,1,0,0,,
2484,1150022,1,1010003,0.8275,5000,,,,0.8275,5000,,,,,,,,1,1,0,0,,
2485,1150022,2,1010302,2.4,5000,,,,2.4,5000,,,,,,,,2,1,0,0,,
2486,1150022,3,1020001,1.44,5000,,,,1.44,5000,,,,,,,,3,1,0,0,,
2487,1150022,4,1020002,0.36,5000,,,,0.36,5000,,,,,,,,4,1,0,0,,
2488,1150022,5,1030003,8,,,,,8,,,,,,,,,5,1,0,0,,
2489,1150022,6,1031003,2,,,,,2,,,,,,,,,6,1,0,0,,
2490,1150023,1,1010003,1.1139,5000,,,,1.1139,5000,,,,,,,,1,1,0,0,,
2491,1150023,2,1010302,2.4,5000,,,,2.4,5000,,,,,,,,2,1,0,0,,
2492,1150023,3,1020001,2.16,5000,,,,2.16,5000,,,,,,,,3,1,0,0,,
2493,1150023,4,1020002,0.54,5000,,,,0.54,5000,,,,,,,,4,1,0,0,,
2494,1150023,5,1030003,8,,,,,8,,,,,,,,,5,1,0,0,,
2495,1150023,6,1031003,2,,,,,2,,,,,,,,,6,1,0,0,,
2496,1150024,1,1010003,1.4003,5000,,,,1.4003,5000,,,,,,,,1,1,0,0,,
2497,1150024,2,1010302,2.4,5000,,,,2.4,5000,,,,,,,,2,1,0,0,,
2498,1150024,3,1020001,2.88,5000,,,,2.88,5000,,,,,,,,3,1,0,0,,
2499,1150024,4,1020002,0.72,5000,,,,0.72,5000,,,,,,,,4,1,0,0,,
2500,1150024,5,1030003,8,,,,,8,,,,,,,,,5,1,0,0,,
2501,1150024,6,1031003,2,,,,,2,,,,,,,,,6,1,0,0,,
2502,1150025,1,1010003,1.9732,5000,,,,1.9732,5000,,,,,,,,1,1,0,0,,
2503,1150025,2,1010302,2.4,5000,,,,2.4,5000,,,,,,,,2,1,0,0,,
2504,1150025,3,1020001,4.32,5000,,,,4.32,5000,,,,,,,,3,1,0,0,,
2505,1150025,4,1020002,1.08,5000,,,,1.08,5000,,,,,,,,4,1,0,0,,
2506,1150025,5,1030003,8,,,,,8,,,,,,,,,5,1,0,0,,
2507,1150025,6,1031003,2,,,,,2,,,,,,,,,6,1,0,0,,
2508,1150026,1,1010003,2.546,5000,,,,2.546,5000,,,,,,,,1,1,0,0,,
2509,1150026,2,1010302,3.6,5000,,,,3.6,5000,,,,,,,,2,1,0,0,,
2510,1150026,3,1020001,5.76,5000,,,,5.76,5000,,,,,,,,3,1,0,0,,
2511,1150026,4,1020002,1.44,5000,,,,1.44,5000,,,,,,,,4,1,0,0,,
2512,1150026,5,1030003,12,,,,,12,,,,,,,,,5,1,0,0,,
2513,1150026,6,1031003,3,,,,,3,,,,,,,,,6,1,0,0,,
2514,1150032,1,1010003,2.7583,5000,,,,2.7583,5000,,,,,,,,1,1,0,0,,
2515,1150032,2,1010302,8,5000,,,,8,5000,,,,,,,,2,1,0,0,,
2516,1150032,3,1020001,4.8,5000,,,,4.8,5000,,,,,,,,3,1,0,0,,
2517,1150032,4,1020002,1.2,5000,,,,1.2,5000,,,,,,,,4,1,0,0,,
2518,1150032,5,1030003,26.6667,,,,,26.6667,,,,,,,,,5,1,0,0,,
2519,1150032,6,1031003,6.6667,,,,,6.6667,,,,,,,,,6,1,0,0,,
2520,1150036,1,1010003,2.1217,5000,,,,2.1217,5000,,,,,,,,1,1,0,0,,
2521,1150036,2,1010302,3,5000,,,,3,5000,,,,,,,,2,1,0,0,,
2522,1150036,3,1020001,4.8,5000,,,,4.8,5000,,,,,,,,3,1,0,0,,
2523,1150036,4,1020002,1.2,5000,,,,1.2,5000,,,,,,,,4,1,0,0,,
2524,1150036,5,1030003,10,,,,,10,,,,,,,,,5,1,0,0,,
2525,1150036,6,1031003,2.5,,,,,2.5,,,,,,,,,6,1,0,0,,
2526,1150041,1,1010003,0.541,5000,,,,0.541,5000,,,,,,,,1,1,0,0,,
2527,1150041,2,1010303,2.4,4000,,,,2.4,4000,,,,,,,,2,1,0,0,,
2528,1150041,3,1020001,1.08,5000,,,,1.08,5000,,,,,,,,3,1,0,0,,
2529,1150041,4,1020002,0.18,5000,,,,0.18,5000,,,,,,,,4,1,0,0,,
2530,1150041,5,1030003,12,,,,,12,,,,,,,,,5,1,0,0,,
2531,1150041,6,1031003,2,,,,,2,,,,,,,,,6,1,0,0,,
2532,1150042,1,1010003,0.541,5000,,,,0.541,5000,,,,,,,,1,1,0,0,,
2533,1150042,2,1010303,2.4,4000,,,,2.4,4000,,,,,,,,2,1,0,0,,
2534,1150042,3,1020001,2.16,5000,,,,2.16,5000,,,,,,,,3,1,0,0,,
2535,1150042,4,1020002,0.36,5000,,,,0.36,5000,,,,,,,,4,1,0,0,,
2536,1150042,5,1030003,12,,,,,12,,,,,,,,,5,1,0,0,,
2537,1150042,6,1031003,2,,,,,2,,,,,,,,,6,1,0,0,,
2538,1150043,1,1010003,0.8275,5000,,,,0.8275,5000,,,,,,,,1,1,0,0,,
2539,1150043,2,1010303,2.4,4000,,,,2.4,4000,,,,,,,,2,1,0,0,,
2540,1150043,3,1020001,3.24,5000,,,,3.24,5000,,,,,,,,3,1,0,0,,
2541,1150043,4,1020002,0.54,5000,,,,0.54,5000,,,,,,,,4,1,0,0,,
2542,1150043,5,1030003,12,,,,,12,,,,,,,,,5,1,0,0,,
2543,1150043,6,1031003,2,,,,,2,,,,,,,,,6,1,0,0,,
2544,1150044,1,1010003,1.1139,5000,,,,1.1139,5000,,,,,,,,1,1,0,0,,
2545,1150044,2,1010303,2.4,4000,,,,2.4,4000,,,,,,,,2,1,0,0,,
2546,1150044,3,1020001,4.32,5000,,,,4.32,5000,,,,,,,,3,1,0,0,,
2547,1150044,4,1020002,0.72,5000,,,,0.72,5000,,,,,,,,4,1,0,0,,
2548,1150044,5,1030003,12,,,,,12,,,,,,,,,5,1,0,0,,
2549,1150044,6,1031003,2,,,,,2,,,,,,,,,6,1,0,0,,
2550,1150045,1,1010003,1.4003,5000,,,,1.4003,5000,,,,,,,,1,1,0,0,,
2551,1150045,2,1010303,2.4,4000,,,,2.4,4000,,,,,,,,2,1,0,0,,
2552,1150045,3,1020001,6.48,5000,,,,6.48,5000,,,,,,,,3,1,0,0,,
2553,1150045,4,1020002,1.08,5000,,,,1.08,5000,,,,,,,,4,1,0,0,,
2554,1150045,5,1030003,12,,,,,12,,,,,,,,,5,1,0,0,,
2555,1150045,6,1031003,2,,,,,2,,,,,,,,,6,1,0,0,,
2556,1150046,1,1010003,1.9732,5000,,,,1.9732,5000,,,,,,,,1,1,0,0,,
2557,1150046,2,1010303,3.6,4000,,,,3.6,4000,,,,,,,,2,1,0,0,,
2558,1150046,3,1020001,8.64,5000,,,,8.64,5000,,,,,,,,3,1,0,0,,
2559,1150046,4,1020002,1.44,5000,,,,1.44,5000,,,,,,,,4,1,0,0,,
2560,1150046,5,1030003,18,,,,,18,,,,,,,,,5,1,0,0,,
2561,1150046,6,1031003,3,,,,,3,,,,,,,,,6,1,0,0,,
2562,1150052,1,1010003,1.8034,5000,,,,1.8034,5000,,,,,,,,1,1,0,0,,
2563,1150052,2,1010303,8,4000,,,,8,4000,,,,,,,,2,1,0,0,,
2564,1150052,3,1020001,7.2,5000,,,,7.2,5000,,,,,,,,3,1,0,0,,
2565,1150052,4,1020002,1.2,5000,,,,1.2,5000,,,,,,,,4,1,0,0,,
2566,1150052,5,1030003,40,,,,,40,,,,,,,,,5,1,0,0,,
2567,1150052,6,1031003,6.6667,,,,,6.6667,,,,,,,,,6,1,0,0,,
2568,1150056,1,1010003,1.6443,5000,,,,1.6443,5000,,,,,,,,1,1,0,0,,
2569,1150056,2,1010303,3,4000,,,,3,4000,,,,,,,,2,1,0,0,,
2570,1150056,3,1020001,7.2,5000,,,,7.2,5000,,,,,,,,3,1,0,0,,
2571,1150056,4,1020002,1.2,5000,,,,1.2,5000,,,,,,,,4,1,0,0,,
2572,1150056,5,1030003,15,,,,,15,,,,,,,,,5,1,0,0,,
2573,1150056,6,1031003,2.5,,,,,2.5,,,,,,,,,6,1,0,0,,
2574,1151101,1,1080004,0.898,,,,,0.898,,,,,,,,,1,1,0,0,,
2575,1151101,2,1100004,7.186,,,,,7.186,,,,,,,,,2,1,0,0,,
2576,1151101,3,1071106,2.2,4000,,,,2.2,4000,,,,,,,,3,1,0,0,,
2577,1151102,1,1080004,1.437,,,,,1.437,,,,,,,,,1,1,0,0,,
2578,1151102,2,1100004,7.186,,,,,7.186,,,,,,,,,2,1,0,0,,
2579,1151102,3,1071106,2.2,4000,,,,2.2,4000,,,,,,,,3,1,0,0,,
2580,1151103,1,1080004,1.976,,,,,1.976,,,,,,,,,1,1,0,0,,
