Zairyo_ID,Sort_No,Shiire_Tanka_Kbn_ID,Zairyo_Shubetsu_ID,Zairyo_Nm,Kikaku_Sunpo,Maker_ID,Tani_ID,Zairyo_Menseki,Zairyo_Length,Zairyo_Atsumi,Zairyo_Weight,Sunpo_Width,Sunpo_Length,Konpo_Suryo,Zaishitsu,Nintei_Bango,Kikaku_Sunpo_Default,Maker_ID_Default,Tani_ID_Default,Zairyo_Menseki_Default,Zairyo_Length_Default,Zairyo_Atsumi_Default,Zairyo_Weight_Default,Sunpo_Width_Default,Sunpo_Length_Default,Konpo_Suryo_Default,Zaishitsu_Default,Nintei_Bango_Default,Calc_Type,Zairyo_Length_Use_Type,Zairyo_Atsumi_Use_Type,Zairyo_Weight_Use_Type,Sunpo_Width_Use_Type,Sunpo_Length_Use_Type,Catalog_Page_No,Comment,Sort_No_Default,Zairyo_CD,Default_Flg,Disable_Flg,Delete_Flg,UPDATE_DATE,UPDATE_STAFF
53670001,2081,452,467,ｶﾗｰﾀﾌﾄ VTR ｻﾝﾋﾞｸﾄﾘｱ t=12,W=3640,40003,2,3.64,,12,,3640,,,,,W=3640,40003,2,3.64,,12,,3640,,,,,,0,1,1,1,0,391,,2081,SA2021,1,0,0,,
53670002,2082,452,467,ｶﾗｰﾀﾌﾄ ELR ｻﾝｴﾚｶﾞﾝｽ t=10,W=3640,40003,2,3.64,,10,,3640,,,,,W=3640,40003,2,3.64,,10,,3640,,,,,,0,1,1,1,0,392,,2082,SA2021,1,0,0,,
53670003,2083,452,467,ｶﾗｰﾀﾌﾄ TZR ｻﾝﾄﾊﾟｰｽﾞ t=15,W=3640,40003,2,3.64,,15,,3640,,,,,W=3640,40003,2,3.64,,15,,3640,,,,,,0,1,1,1,0,393,,2083,SA2021,1,0,0,,
53670004,2084,452,467,ｶﾗｰﾀﾌﾄ HLR ｻﾝｼｬﾘｵⅡ t=17,W=3640,40003,2,3.64,,17,,3640,,,,,W=3640,40003,2,3.64,,17,,3640,,,,,,0,1,1,1,0,394,,2084,SA2021,1,0,0,,
53670005,2085,452,467,ｶﾗｰﾀﾌﾄ FHR ｻﾝﾌﾙｰﾃｨ t=9,W=3640,40003,2,3.64,,9,,3640,,,,,W=3640,40003,2,3.64,,9,,3640,,,,,,0,1,1,1,0,394,,2085,SA2021,1,0,0,,
53670006,2086,452,467,ｶﾗｰﾀﾌﾄ AYR ｻﾝｱｶﾃﾞﾐｰ t=9.3,W=3640,40003,2,3.64,,9.3,,3640,,,,,W=3640,40003,2,3.64,,9.3,,3640,,,,,,0,1,1,1,0,395,,2086,SA2021,1,0,0,,
53670007,2087,452,467,ｶﾗｰﾀﾌﾄ OSR ｻﾝｵｽｶｰⅢ t=8.5,W=3640,40003,2,3.64,,8.5,,3640,,,,,W=3640,40003,2,3.64,,8.5,,3640,,,,,,0,1,1,1,0,396,,2087,SA2021,1,0,0,,
53670008,2088,452,467,ｶﾗｰﾀﾌﾄ CRR ｻﾝｼﾄﾗｽ t=7,W=3640,40003,2,3.64,,7,,3640,,,,,W=3640,40003,2,3.64,,7,,3640,,,,,,0,1,1,1,0,397,,2088,SA2021,1,0,0,,
53670009,2089,452,467,ｶﾗｰﾀﾌﾄ LIR ｻﾝﾗｲﾑⅢ t=6.9,W=3640,40003,2,3.64,,6.9,,3640,,,,,W=3640,40003,2,3.64,,6.9,,3640,,,,,,0,1,1,1,0,398,,2089,SA2021,1,0,0,,
53680001,2090,452,468,ﾍﾞｰｼｯｸﾀﾌﾄ NDR ｻﾝﾃﾝﾀﾞｰ t=9,W=3640,40003,2,3.64,,9,,3640,,,,,W=3640,40003,2,3.64,,9,,3640,,,,,,0,1,1,1,0,399,,2090,SA2021,1,0,0,,
53680002,2091,452,468,ﾍﾞｰｼｯｸﾀﾌﾄ HZR ｻﾝﾍｲｼﾞｰ t=9,W=3640,40003,2,3.64,,9,,3640,,,,,W=3640,40003,2,3.64,,9,,3640,,,,,,0,1,1,1,0,400,,2091,SA2021,1,0,0,,
53680003,2092,452,468,ﾍﾞｰｼｯｸﾀﾌﾄ PTR ｻﾝﾌﾟﾗﾝﾀ t=7,W=3640,40003,2,3.64,,7,,3640,,,,,W=3640,40003,2,3.64,,7,,3640,,,,,,0,1,1,1,0,401,,2092,SA2021,1,0,0,,
53680004,2093,452,468,ﾍﾞｰｼｯｸﾀﾌﾄ LOR ｻﾝﾜｰﾙﾄﾞⅡ t=12.5,W=3640,40003,2,3.64,,12.5,,3640,,,,,W=3640,40003,2,3.64,,12.5,,3640,,,,,,0,1,1,1,0,401,,2093,SA2021,1,0,0,,
53680005,2094,452,468,ﾍﾞｰｼｯｸﾀﾌﾄ MLR ｻﾝﾒﾗﾝｼﾞｪ t=9,W=3640,40003,2,3.64,,9,,3640,,,,,W=3640,40003,2,3.64,,9,,3640,,,,,,0,1,1,1,0,402,,2094,SA2021,1,0,0,,
53680006,2095,452,468,ﾍﾞｰｼｯｸﾀﾌﾄ HDR ｻﾝﾎﾘﾃﾞｰ t=8,W=3640,40003,2,3.64,,8,,3640,,,,,W=3640,40003,2,3.64,,8,,3640,,,,,,0,1,1,1,0,403,,2095,SA2021,1,0,0,,
53680007,2096,452,468,ﾍﾞｰｼｯｸﾀﾌﾄ FYR ｻﾝﾌﾚﾝﾃﾞｨ t=7,W=3640,40003,2,3.64,,7,,3640,,,,,W=3640,40003,2,3.64,,7,,3640,,,,,,0,1,1,1,0,403,,2096,SA2021,1,0,0,,
53680008,2097,452,468,ﾍﾞｰｼｯｸﾀﾌﾄ CIR ｻﾝｼｰﾏ t=7,W=3640,40003,2,3.64,,7,,3640,,,,,W=3640,40003,2,3.64,,7,,3640,,,,,,0,1,1,1,0,404,,2097,SA2021,1,0,0,,
53680009,2098,452,468,ﾍﾞｰｼｯｸﾀﾌﾄ MDR ｻﾝﾏｲﾙﾄﾞ t=7,W=3640,40003,2,3.64,,7,,3640,,,,,W=3640,40003,2,3.64,,7,,3640,,,,,,0,1,1,1,0,404,,2098,SA2021,1,0,0,,
53710001,2133,454,471,下地専用ｸｯｼｮﾝ材 ｱﾝﾀﾞｰﾚｲ t=3,W=1820,40003,2,1.82,,3,,1820,,,,,W=1820,40003,2,1.82,,3,,1820,,,,,,0,1,1,1,0,70,,2133,,1,0,0,,
53710002,2134,454,471,下地専用ｸｯｼｮﾝ材 ｱﾝﾀﾞｰﾚｲ t=5,W=1800,40003,2,1.8,,5,,1800,,,,,W=1800,40003,2,1.8,,5,,1800,,,,,,0,1,1,1,0,70,,2134,,1,0,0,,
53710003,2135,454,471,下地専用ｸｯｼｮﾝ材 ｱﾝﾀﾞｰﾚｲ(ﾉﾝｽｷｯﾄﾞ用) t=3,W=910,40003,2,0.91,,3,,910,,,,,W=910,40003,2,0.91,,3,,910,,,,,,0,1,1,1,0,100,,2135,,1,0,0,,
53710004,2136,454,471,ﾀｲﾙｶｰﾍﾟｯﾄ用下地材 ｱﾝﾀﾞｰﾚｲ NT-4 t=4,W=950,40003,2,0.95,,4,,950,20000,20,,,W=950,40003,2,0.95,,4,,950,20000,20,,,,0,1,1,1,1,236,,2136,,1,0,0,,
53710005,2137,454,471,ﾀｲﾙｶｰﾍﾟｯﾄ用下地材 ｱﾝﾀﾞｰﾚｲ NT-8 t=8,W=950,40003,2,0.95,,8,,950,10000,10,,,W=950,40003,2,0.95,,8,,950,10000,10,,,,0,1,1,1,1,236,,2137,,1,0,0,,
53720001,2138,453,472,腰壁ｼｰﾄ,,40003,2,,,1.1,,910,,,,,,40003,2,,,1.1,,910,,,,,,0,1,0,1,0,67,,2138,,1,0,0,,
53720002,2139,453,472,ﾊｰﾄﾞｳｫｰﾙ 壁紙,,40003,2,,,,,920,,,,,,40003,2,,,,,920,,,,,,0,0,0,1,0,440,,2139,,1,0,0,,
53810001,2140,455,481,ﾍﾞﾝﾘﾀﾞｲﾝ FL (18kg),ｺﾞﾑ系ﾗﾃｯｸｽ形,40003,19,,,,18,,,,ｺﾞﾑ系ﾗﾃｯｸｽ形,,ｺﾞﾑ系ﾗﾃｯｸｽ形,40003,19,,,,18,,,,ｺﾞﾑ系ﾗﾃｯｸｽ形,,,0,0,1,0,0,447,,2140,55300002,1,0,0,,
53810002,2141,455,481,ﾍﾞﾝﾘﾀﾞｲﾝ FL (3kg),ｺﾞﾑ系ﾗﾃｯｸｽ形,40003,19,,,,3,,,,ｺﾞﾑ系ﾗﾃｯｸｽ形,,ｺﾞﾑ系ﾗﾃｯｸｽ形,40003,19,,,,3,,,,ｺﾞﾑ系ﾗﾃｯｸｽ形,,,0,0,1,0,0,447,,2141,,1,0,0,,
53810003,2142,455,481,ﾍﾞﾝﾘﾀﾞｲﾝ AR (18kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,18,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,18,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,447,,2142,55300003,1,0,0,,
53810004,2143,455,481,ﾍﾞﾝﾘﾀﾞｲﾝ AR (3kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,447,,2143,,1,0,0,,
53810005,2144,455,481,ﾍﾞﾝﾘﾀﾞｲﾝ E-1 (12kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,12,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,12,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,448,,2144,55300004,1,0,0,,
53810006,2145,455,481,ﾍﾞﾝﾘﾀﾞｲﾝ PC-2 (15kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,15,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,15,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,448,,2145,,1,0,0,,
53810007,2146,455,481,ﾍﾞﾝﾘﾀﾞｲﾝ PC-2 (3kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,448,,2146,,1,0,0,,
53810008,2147,455,481,ﾋﾟｰﾙｱｯﾌﾟ形接着剤 GTS (18kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,18,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,18,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,449,,2147,,1,0,0,,
53810009,2148,455,481,ﾋﾟｰﾙｱｯﾌﾟ形接着剤 GTS (3kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,449,,2148,,1,0,0,,
53810010,2149,455,481,ﾋﾟｰﾙｱｯﾌﾟ形接着剤 GT (18kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,18,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,18,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,449,,2149,55300014,1,0,0,,
53810011,2150,455,481,ﾋﾟｰﾙｱｯﾌﾟ形接着剤 GT (3kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,449,,2150,,1,0,0,,
53810012,2151,455,481,更新性接着剤 NTR (12kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,12,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,12,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,450,,2151,,1,0,0,,
53810013,2152,455,481,更新性接着剤 NTR (3kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,450,,2152,,1,0,0,,
53810016,2153,455,481,耐湿工法用接着剤 WPX (16kg),ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,16,,,,ｳﾚﾀﾝ樹脂系溶剤形,,ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,16,,,,ｳﾚﾀﾝ樹脂系溶剤形,,,0,0,1,0,0,451,,2153,55300008,1,0,0,,
53810017,2154,455,481,耐湿工法用接着剤 WPX (5kg),ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,5,,,,ｳﾚﾀﾝ樹脂系溶剤形,,ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,5,,,,ｳﾚﾀﾝ樹脂系溶剤形,,,0,0,1,0,0,451,,2154,,1,0,0,,
53810018,2155,455,481,耐湿工法用接着剤 WG (16kg),ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,16,,,,ｳﾚﾀﾝ樹脂系溶剤形,,ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,16,,,,ｳﾚﾀﾝ樹脂系溶剤形,,,0,0,1,0,0,451,,2155,,1,0,0,,
53810019,2156,455,481,耐湿工法用接着剤 WG (10kg),ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,10,,,,ｳﾚﾀﾝ樹脂系溶剤形,,ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,10,,,,ｳﾚﾀﾝ樹脂系溶剤形,,,0,0,1,0,0,451,,2156,,1,0,0,,
53810020,2157,455,481,耐湿工法用接着剤 WG (5kg),ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,5,,,,ｳﾚﾀﾝ樹脂系溶剤形,,ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,5,,,,ｳﾚﾀﾝ樹脂系溶剤形,,,0,0,1,0,0,451,,2157,,1,0,0,,
53810021,2158,455,481,耐湿工法用接着剤 EP-300 (18kg：A9+B9),ｴﾎﾟｷｼ樹脂系溶剤形,40003,16,,,,18,,,,ｴﾎﾟｷｼ樹脂系溶剤形,,ｴﾎﾟｷｼ樹脂系溶剤形,40003,16,,,,18,,,,ｴﾎﾟｷｼ樹脂系溶剤形,,,0,0,1,0,0,452,,2158,,1,0,0,,
53810022,2159,455,481,耐湿工法用接着剤 EP-300 (2kg：A1+B1),ｴﾎﾟｷｼ樹脂系溶剤形,40003,16,,,,2,,,,ｴﾎﾟｷｼ樹脂系溶剤形,,ｴﾎﾟｷｼ樹脂系溶剤形,40003,16,,,,2,,,,ｴﾎﾟｷｼ樹脂系溶剤形,,,0,0,1,0,0,452,,2159,,1,0,0,,
53810023,2160,455,481,ｳｯﾄﾞﾌﾛｱ専用接着剤 WF (16kg),ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,16,,,,ｳﾚﾀﾝ樹脂系溶剤形,,ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,16,,,,ｳﾚﾀﾝ樹脂系溶剤形,,,0,0,1,0,0,454,,2160,,1,0,0,,
53810024,2161,455,481,ｺﾙｸﾀｲﾙ専用接着剤 KE (14kg),ﾋﾞﾆﾙ共重合樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,14,,,,ﾋﾞﾆﾙ共重合樹脂系ｴﾏﾙｼｮﾝ形,,ﾋﾞﾆﾙ共重合樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,14,,,,ﾋﾞﾆﾙ共重合樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,454,,2161,,1,0,0,,
53810025,2162,455,481,ｺﾙｸﾀｲﾙ・巾木の出隅専用接着剤 SD (3kg),ｺﾞﾑ系溶剤形,40003,19,,,,3,,,,ｺﾞﾑ系溶剤形,,ｺﾞﾑ系溶剤形,40003,19,,,,3,,,,ｺﾞﾑ系溶剤形,,,0,0,1,0,0,454,,2162,,1,0,0,,
53810026,2163,455,481,巾木・垂直面施工専用接着剤 WH (15kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,15,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,15,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,455,,2163,,1,0,0,,
53810027,2164,455,481,巾木・垂直面施工専用接着剤 WH (8kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,8,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,8,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,455,,2164,,1,0,0,,
53810028,2165,455,481,巾木・垂直面施工専用接着剤 WH (3kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,455,,2165,,1,0,0,,
53810029,2166,455,481,巾木・垂直面施工専用接着剤 巾木糊 (8kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,8,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,8,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,455,,2166,,1,0,0,,
53810030,2167,455,481,巾木・垂直面施工専用接着剤 巾木糊 (3kg),ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,19,,,,3,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,1,0,0,455,,2167,,1,0,0,,
53810031,2168,455,481,荷重床用EPﾌﾟﾗｲﾏｰ (12kg：A8+B4),特殊ｴﾎﾟｷｼ形,40003,16,,,,12,,,,特殊ｴﾎﾟｷｼ形,,特殊ｴﾎﾟｷｼ形,40003,16,,,,12,,,,特殊ｴﾎﾟｷｼ形,,,0,0,1,0,0,452,,2168,,1,0,0,,
53810032,2169,455,481,ﾉﾝｽｷｯﾄﾞ･ｽﾃｯﾌﾟ専用下地調整剤 WPﾌﾟﾗｲﾏｰ (0.4kg),ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,0.4,,,,ｳﾚﾀﾝ樹脂系溶剤形,,ｳﾚﾀﾝ樹脂系溶剤形,40003,19,,,,0.4,,,,ｳﾚﾀﾝ樹脂系溶剤形,,,0,0,1,0,0,453,,2169,,1,0,0,,
53810033,2170,455,481,ﾉﾝｽｷｯﾄﾞ･ｽﾃｯﾌﾟ段鼻充填用接着剤 WPｽﾃｯﾌﾟｶｰﾄﾘｯｯｼﾞ (500g×2本),ｳﾚﾀﾝ樹脂系溶剤形,40003,16,,,,1,,,2,ｳﾚﾀﾝ樹脂系溶剤形,,ｳﾚﾀﾝ樹脂系溶剤形,40003,16,,,,1,,,2,ｳﾚﾀﾝ樹脂系溶剤形,,,0,0,1,0,0,453,,2170,,1,0,0,,
53810034,2171,455,481,壁紙用接着剤 ｸﾘｱﾏｲﾙﾄﾞ,澱粉・酢ﾋﾞ,40003,12,,,,18,,,,澱粉・酢ﾋﾞ,,澱粉・酢ﾋﾞ,40003,12,,,,18,,,,澱粉・酢ﾋﾞ,,,0,0,1,0,0,,,2171,,1,0,0,,
53810035,2172,455,481,瞬間接着剤 ﾍﾞﾝﾘﾀﾞｲﾝ瞬間,ｼｱﾉｱｸﾘﾚｰﾄ,40003,10,,,,,,,,ｼｱﾉｱｸﾘﾚｰﾄ,,ｼｱﾉｱｸﾘﾚｰﾄ,40003,10,,,,,,,,ｼｱﾉｱｸﾘﾚｰﾄ,,,0,0,0,0,0,455,,2172,,1,0,0,,
53810036,2173,455,481,瞬間接着剤 ﾍﾞﾝﾘﾀﾞｲﾝ瞬間ｾﾞﾘｰ,ｼｱﾉｱｸﾘﾚｰﾄ,40003,10,,,,,,,,ｼｱﾉｱｸﾘﾚｰﾄ,,ｼｱﾉｱｸﾘﾚｰﾄ,40003,10,,,,,,,,ｼｱﾉｱｸﾘﾚｰﾄ,,,0,0,0,0,0,455,,2173,,1,0,0,,
53820001,2174,456,482,ﾉﾝｽｷｯﾄﾞ専用端部処理剤 WPｼｰﾙ (333ml×2本),ｳﾚﾀﾝ樹脂系,40003,16,,,,,,,2,ｳﾚﾀﾝ樹脂系,,ｳﾚﾀﾝ樹脂系,40003,16,,,,,,,2,ｳﾚﾀﾝ樹脂系,,,0,0,0,0,0,456,,2174,,1,0,0,,
53820002,2175,456,482,ﾉﾝｽｷｯﾄﾞ専用端部処理剤 HSｼｰﾙ (333ml×2本),変成ｼﾘｺｰﾝ樹脂系,40003,16,,,,,,,2,変成ｼﾘｺｰﾝ樹脂系,,変成ｼﾘｺｰﾝ樹脂系,40003,16,,,,,,,2,変成ｼﾘｺｰﾝ樹脂系,,,0,0,0,0,0,456,,2175,,1,0,0,,
53820003,2176,456,482,ｸｯｼｮﾝﾌﾛｱ専用目地処理材 つや消しｼｰﾑｼｰﾗｰｾｯﾄ,塩化ﾋﾞﾆﾙ系溶剤形,40003,16,,,,,,,,塩化ﾋﾞﾆﾙ系溶剤形,,塩化ﾋﾞﾆﾙ系溶剤形,40003,16,,,,,,,,塩化ﾋﾞﾆﾙ系溶剤形,,,0,0,0,0,0,456,,2176,,1,0,0,,
53820004,2177,456,482,ｸｯｼｮﾝﾌﾛｱ専用目地処理材 つや消しｼｰﾑｼｰﾗｰ液 (400cc),塩化ﾋﾞﾆﾙ系溶剤形,40003,18,,,,,,,,塩化ﾋﾞﾆﾙ系溶剤形,,塩化ﾋﾞﾆﾙ系溶剤形,40003,18,,,,,,,,塩化ﾋﾞﾆﾙ系溶剤形,,,0,0,0,0,0,456,,2177,,1,0,0,,
53820005,2178,456,482,ｸｯｼｮﾝﾌﾛｱ専用目地処理材 ｱﾌﾟﾘｹｰﾀｰﾉｽﾞﾙ付き容器,,40003,5,,,,,,,,,,,40003,5,,,,,,,,,,,0,0,0,0,0,456,,2178,,1,0,0,,
53820006,2179,456,482,ﾋﾞﾆﾙ床材・巾木専用目地材、補修材 ﾊﾟｰﾌｪｸﾄｺｰｸ,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,10,,,,,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,40003,10,,,,,,,,ｱｸﾘﾙ樹脂系ｴﾏﾙｼｮﾝ形,,,0,0,0,0,0,456,,2179,,1,0,0,,
53820007,2180,456,482,ﾊﾟｰﾌｪｸﾄｼｰﾑ ｼｰﾑ液,ﾃﾄﾗﾋﾄﾞﾛﾌﾗﾝ・PVC,40003,19,,,,,,,,ﾃﾄﾗﾋﾄﾞﾛﾌﾗﾝ・PVC,,ﾃﾄﾗﾋﾄﾞﾛﾌﾗﾝ・PVC,40003,19,,,,,,,,ﾃﾄﾗﾋﾄﾞﾛﾌﾗﾝ・PVC,,,0,0,0,0,0,458,,2180,56300002,1,0,0,,
53820008,2181,456,482,ﾊﾟｰﾌｪｸﾄｼｰﾑ ｼｰﾑ液ﾉｽﾞﾙ容器,,40003,5,,,,,,,,,,,40003,5,,,,,,,,,,,0,0,0,0,0,458,,2181,,1,0,0,,
53820009,2182,456,482,ﾊﾟｰﾌｪｸﾄｼｰﾑ ﾏｽｷﾝｸﾞﾃｰﾌﾟ,,40003,11,,,,,,,,,,,40003,11,,,,,,,,,,,0,0,0,0,0,458,,2182,,1,0,0,,
53830001,2183,456,483,溶接棒,,40003,11,,,,,,,50,,,,40003,11,,,,,,,50,,,,0,0,0,0,0,,,2183,56300006,1,0,0,,
53830002,2184,456,483,ﾏﾙﾁｶﾗｰ溶接棒 ｸﾞﾗﾆｯﾄ･ｵﾃﾞｵﾝPUR専用,4～4.5mm×50m巻,40003,11,,,,,,,50,,,4～4.5mm×50m巻,40003,11,,,,,,,50,,,,0,0,0,0,0,49,,2184,56300004,1,0,0,,
53830004,2185,456,483,ﾏﾙﾁｶﾗｰ溶接棒 ﾒﾃﾞｨﾝﾄｰﾝ専用,4～4.5mm×25m巻,40003,11,,,,,,,25,,,4～4.5mm×25m巻,40003,11,,,,,,,25,,,,0,0,0,0,0,45,,2185,,1,0,0,,
53840001,2186,456,484,目地棒ｶﾗｰ 3mm巾(2.5mm厚),L=930,40003,10,,930,2.5,,,,50,,,L=930,40003,10,,930,2.5,,,,50,,,,1,1,0,0,0,182,,2186,56300013,1,0,0,,
53840002,2187,456,484,目地棒ｶﾗｰ 5mm巾(2.5mm厚),L=930,40003,10,,930,2.5,,,,50,,,L=930,40003,10,,930,2.5,,,,50,,,,1,1,0,0,0,182,,2187,56300014,1,0,0,,
53840003,2188,456,484,目地棒ｶﾗｰ 10mm巾(2.5mm厚),L=930,40003,10,,930,2.5,,,,50,,,L=930,40003,10,,930,2.5,,,,50,,,,1,1,0,0,0,182,,2188,56300017,1,0,0,,
53840004,2189,456,484,目地棒ｺﾞｰﾙﾄﾞ・ｼﾙﾊﾞｰ 3mm巾(2.5mm厚),L=930,40003,10,,930,2.5,,,,50,,,L=930,40003,10,,930,2.5,,,,50,,,,1,1,0,0,0,182,,2189,56300015,1,0,0,,
